Branch,Category,Jee_Rank,Region,Round
Computer Science and         Artificial Intelligence,EWS,2920         (25210),A) Delhi         Region,Round 3
Computer Science and         Biosciences,EWS,5169         (43881),A) Delhi         Region,Round 3
Computer Science and Design,EWS,4411         (37521),A) Delhi         Region,Round 3
Computer Science and         Engineering,EWS,3511         (30034),A) Delhi         Region,Round 3
Computer Science and Social         Sciences,EWS,4818         (41120),A) Delhi         Region,Round 3
Electronics and         Communication Engineering,EWS,5571         (47856),A) Delhi         Region,Round 3
Electronics and VLSI         Engineering,EWS,6014         (51223),A) Delhi         Region,Round 3
Computer Science and Applied         Mathematics,EWS,1331         (13240),B) Outside         Delhi Region,Round 3
Computer Science and         Artificial Intelligence,EWS,559 (7261),B) Outside         Delhi Region,Round 3
Computer Science and         Biosciences,EWS,1516         (14726),B) Outside         Delhi Region,Round 3
Computer Science and Design,EWS,1350         (13422),B) Outside         Delhi Region,Round 3
Computer Science and         Engineering,EWS,1145         (12045),B) Outside         Delhi Region,Round 3
Computer Science and Social         Sciences,EWS,1530         (14850),B) Outside         Delhi Region,Round 3
Electronics and         Communication Engineering,EWS,1432         (14119),B) Outside         Delhi Region,Round 3
Electronics and VLSI         Engineering,EWS,1731         (16578),B) Outside         Delhi Region,Round 3
Computer Science and Applied         Mathematics,EWS,4006         (34188),A) Delhi         Region,Round 4
Computer Science and         Artificial Intelligence,EWS,2920         (25210),A) Delhi         Region,Round 4
Computer Science and         Biosciences,EWS,5169         (43881),A) Delhi         Region,Round 4
Computer Science and Design,EWS,4411         (37521),A) Delhi         Region,Round 4
Computer Science and         Engineering,EWS,3511         (30034),A) Delhi         Region,Round 4
Computer Science and Social         Sciences,EWS,4818         (41120),A) Delhi         Region,Round 4
Electronics and         Communication Engineering,EWS,5571         (47856),A) Delhi         Region,Round 4
Electronics and VLSI         Engineering,EWS,6014         (51223),A) Delhi         Region,Round 4
Computer Science and Applied         Mathematics,EWS,1331         (13240),B) Outside         Delhi Region,Round 4
Computer Science and         Artificial Intelligence,EWS,559 (7261),B) Outside         Delhi Region,Round 4
Computer Science and         Biosciences,EWS,1516         (14726),B) Outside         Delhi Region,Round 4
Computer Science and Design,EWS,1350         (13422),B) Outside         Delhi Region,Round 4
Computer Science and         Engineering,EWS,1145         (12045),B) Outside         Delhi Region,Round 4
Computer Science and Social         Sciences,EWS,1565         (15148),B) Outside         Delhi Region,Round 4
Electronics and         Communication Engineering,EWS,1584         (15280),B) Outside         Delhi Region,Round 4
Electronics and VLSI         Engineering,EWS,1734         (16603),B) Outside         Delhi Region,Round 4
Computer Science and Applied         Mathematics,EWS,4733         (40351),A) Delhi         Region,Round 5
Computer Science and         Artificial Intelligence,EWS,2920         (25210),A) Delhi         Region,Round 5
Computer Science and         Biosciences,EWS,5658         (48347),A) Delhi         Region,Round 5
Computer Science and Design,EWS,4741         (40390),A) Delhi         Region,Round 5
Computer Science and         Engineering,EWS,3755         (31877),A) Delhi         Region,Round 5
Computer Science and Social         Sciences,EWS,5169         (43881),A) Delhi         Region,Round 5
Electronics and         Communication Engineering,EWS,6021         (51292),A) Delhi         Region,Round 5
Electronics and VLSI         Engineering,EWS,6933         (59587),A) Delhi         Region,Round 5
Computer Science and Applied         Mathematics,EWS,1331         (13240),B) Outside         Delhi Region,Round 5
Computer Science and         Artificial Intelligence,EWS,981 (10748),B) Outside         Delhi Region,Round 5
Computer Science and         Biosciences,EWS,1766         (16781),B) Outside         Delhi Region,Round 5
Computer Science and Design,EWS,1468         (14404),B) Outside         Delhi Region,Round 5
Computer Science and         Engineering,EWS,1451         (14251),B) Outside         Delhi Region,Round 5
Computer Science and Social         Sciences,EWS,1765         (16780),B) Outside         Delhi Region,Round 5
Electronics and         Communication Engineering,EWS,1867         (17464),B) Outside         Delhi Region,Round 5
Electronics and VLSI         Engineering,EWS,1918         (17799),B) Outside         Delhi Region,Round 5
Computer Science and Applied         Mathematics,EWS,4733,A) Delhi         Region,Upgradation Round
Computer Science and         Artificial Intelligence,EWS,2920,A) Delhi         Region,Upgradation Round
Computer Science and         Biosciences,EWS,5658,A) Delhi         Region,Upgradation Round
Computer Science and Design,EWS,4741,A) Delhi         Region,Upgradation Round
Computer Science and         Engineering,EWS,3755,A) Delhi         Region,Upgradation Round
Computer Science and Social         Sciences,EWS,5169,A) Delhi         Region,Upgradation Round
Electronics and         Communication Engineering,EWS,6021,A) Delhi         Region,Upgradation Round
Electronics and VLSI         Engineering,EWS,6933,A) Delhi         Region,Upgradation Round
Computer Science and Applied         Mathematics,EWS,1331,B) Outside         Delhi Region,Upgradation Round
Computer Science and         Artificial Intelligence,EWS,981,B) Outside         Delhi Region,Upgradation Round
Computer Science and         Biosciences,EWS,1766,B) Outside         Delhi Region,Upgradation Round
Computer Science and Design,EWS,1584,B) Outside         Delhi Region,Upgradation Round
Computer Science and         Engineering,EWS,1451,B) Outside         Delhi Region,Upgradation Round
Computer Science and Social         Sciences,EWS,2645,B) Outside         Delhi Region,Upgradation Round
Electronics and         Communication Engineering,EWS,4620,B) Outside         Delhi Region,Upgradation Round
Electronics and VLSI         Engineering,EWS,-,B) Outside         Delhi Region,Upgradation Round
Computer Science and Applied         Mathematics,EWS,4733,A) Delhi         Region,Spot Round
Computer Science and         Artificial Intelligence,EWS,2920,A) Delhi         Region,Spot Round
Computer Science and         Biosciences,EWS,5658,A) Delhi         Region,Spot Round
Computer Science and Design,EWS,4741,A) Delhi         Region,Spot Round
Computer Science and         Engineering,EWS,3755,A) Delhi         Region,Spot Round
Computer Science and Social         Sciences,EWS,5169,A) Delhi         Region,Spot Round
Electronics and         Communication Engineering,EWS,6021,A) Delhi         Region,Spot Round
Electronics and VLSI         Engineering,EWS,6933,A) Delhi         Region,Spot Round
Computer Science and Applied         Mathematics,EWS,1331,B) Outside         Delhi Region,Spot Round
Computer Science and         Artificial Intelligence,EWS,981,B) Outside         Delhi Region,Spot Round
Computer Science and         Biosciences,EWS,1766,B) Outside         Delhi Region,Spot Round
Computer Science and Design,EWS,1584,B) Outside         Delhi Region,Spot Round
Computer Science and         Engineering,EWS,1451,B) Outside         Delhi Region,Spot Round
Computer Science and Social         Sciences,EWS,2645,B) Outside         Delhi Region,Spot Round
Electronics and         Communication Engineering,EWS,4620,B) Outside         Delhi Region,Spot Round
Electronics and VLSI         Engineering,EWS,2012,B) Outside         Delhi Region,Spot Round
Computer Science and Applied         Mathematics,EWS,-,A) Delhi         Region,Round 1
Computer Science and         Artificial Intelligence,EWS,-,A) Delhi         Region,Round 1
Computer Science and         Biosciences,EWS,-,A) Delhi         Region,Round 1
Computer Science and Design,EWS,-,A) Delhi         Region,Round 1
Computer Science and         Engineering,EWS,-,A) Delhi         Region,Round 1
Computer Science and Social         Sciences,EWS,-,A) Delhi         Region,Round 1
Electronics and         Communication Engineering,EWS,-,A) Delhi         Region,Round 1
Electronics and VLSI         Engineering,EWS,-,A) Delhi         Region,Round 1
Computer Science and Applied         Mathematics,EWS,-,B) Outside         Delhi Region,Round 1
Computer Science and         Artificial Intelligence,EWS,-,B) Outside         Delhi Region,Round 1
Computer Science and         Biosciences,EWS,-,B) Outside         Delhi Region,Round 1
Computer Science and Design,EWS,-,B) Outside         Delhi Region,Round 1
Computer Science and         Engineering,EWS,104 (18496),B) Outside         Delhi Region,Round 1
Computer Science and Social         Sciences,EWS,-,B) Outside         Delhi Region,Round 1
Electronics and         Communication Engineering,EWS,-,B) Outside         Delhi Region,Round 1
Electronics and VLSI         Engineering,EWS,-,B) Outside         Delhi Region,Round 1
Computer Science and Applied         Mathematics,EWS,-,A) Delhi         Region,Round 2
Computer Science and         Artificial Intelligence,EWS,-,A) Delhi         Region,Round 2
Computer Science and         Biosciences,EWS,-,A) Delhi         Region,Round 2
Computer Science and Design,EWS,-,A) Delhi         Region,Round 2
Computer Science and         Engineering,EWS,-,A) Delhi         Region,Round 2
Computer Science and Social         Sciences,EWS,-,A) Delhi         Region,Round 2
Electronics and         Communication Engineering,EWS,-,A) Delhi         Region,Round 2
Electronics and VLSI         Engineering,EWS,-,A) Delhi         Region,Round 2
Computer Science and Applied         Mathematics,EWS,-,B) Outside         Delhi Region,Round 2
Computer Science and         Artificial Intelligence,EWS,-,B) Outside         Delhi Region,Round 2
Computer Science and         Biosciences,EWS,-,B) Outside         Delhi Region,Round 2
Computer Science and Design,EWS,-,B) Outside         Delhi Region,Round 2
Computer Science and         Engineering,EWS,-,B) Outside         Delhi Region,Round 2
Computer Science and Social         Sciences,EWS,-,B) Outside         Delhi Region,Round 2
Electronics and         Communication Engineering,EWS,-,B) Outside         Delhi Region,Round 2
Electronics and VLSI         Engineering,EWS,-,B) Outside         Delhi Region,Round 2
Computer Science and Applied         Mathematics,EWS,-,A) Delhi         Region,Round 3
Computer Science and         Artificial Intelligence,EWS,-,A) Delhi         Region,Round 3
Computer Science and         Biosciences,EWS,-,A) Delhi         Region,Round 3
Computer Science and Design,EWS,-,A) Delhi         Region,Round 3
Computer Science and         Engineering,EWS,-,A) Delhi         Region,Round 3
Computer Science and Social         Sciences,EWS,-,A) Delhi         Region,Round 3
Electronics and         Communication Engineering,EWS,-,A) Delhi         Region,Round 3
Electronics and VLSI         Engineering,EWS,-,A) Delhi         Region,Round 3
Computer Science and Applied         Mathematics,EWS,-,B) Outside         Delhi Region,Round 3
Computer Science and         Artificial Intelligence,EWS,-,B) Outside         Delhi Region,Round 3
Computer Science and         Biosciences,EWS,-,B) Outside         Delhi Region,Round 3
Computer Science and Design,EWS,-,B) Outside         Delhi Region,Round 3
Computer Science and         Engineering,EWS,-,B) Outside         Delhi Region,Round 3
Computer Science and Social         Sciences,EWS,-,B) Outside         Delhi Region,Round 3
Electronics and         Communication Engineering,EWS,-,B) Outside         Delhi Region,Round 3
Electronics and VLSI         Engineering,EWS,-,B) Outside         Delhi Region,Round 3
Computer Science and Applied         Mathematics,EWS,-,A) Delhi         Region,Round 4
Computer Science and         Artificial Intelligence,EWS,-,A) Delhi         Region,Round 4
Computer Science and         Biosciences,EWS,-,A) Delhi         Region,Round 4
Computer Science and Design,EWS,-,A) Delhi         Region,Round 4
Computer Science and         Engineering,EWS,-,A) Delhi         Region,Round 4
Computer Science and Social         Sciences,EWS,-,A) Delhi         Region,Round 4
Electronics and         Communication Engineering,EWS,-,A) Delhi         Region,Round 4
Electronics and VLSI         Engineering,EWS,-,A) Delhi         Region,Round 4
Computer Science and Applied         Mathematics,EWS,-,B) Outside         Delhi Region,Round 4
Computer Science and         Artificial Intelligence,EWS,-,B) Outside         Delhi Region,Round 4
Computer Science and         Biosciences,EWS,-,B) Outside         Delhi Region,Round 4
Computer Science and Design,EWS,-,B) Outside         Delhi Region,Round 4
Computer Science and         Engineering,EWS,-,B) Outside         Delhi Region,Round 4
Computer Science and Social         Sciences,EWS,-,B) Outside         Delhi Region,Round 4
Electronics and         Communication Engineering,EWS,-,B) Outside         Delhi Region,Round 4
Electronics and VLSI         Engineering,EWS,-,B) Outside         Delhi Region,Round 4
Computer Science and Applied         Mathematics,EWS,-,A) Delhi         Region,Round 5
Computer Science and         Artificial Intelligence,EWS,-,A) Delhi         Region,Round 5
Computer Science and         Biosciences,EWS,-,A) Delhi         Region,Round 5
Computer Science and Design,EWS,-,A) Delhi         Region,Round 5
Computer Science and         Engineering,EWS,-,A) Delhi         Region,Round 5
Computer Science and Social         Sciences,EWS,-,A) Delhi         Region,Round 5
Electronics and         Communication Engineering,EWS,-,A) Delhi         Region,Round 5
Electronics and VLSI         Engineering,EWS,-,A) Delhi         Region,Round 5
Computer Science and Applied         Mathematics,EWS,-,B) Outside         Delhi Region,Round 5
Computer Science and         Artificial Intelligence,EWS,-,B) Outside         Delhi Region,Round 5
Computer Science and         Biosciences,EWS,-,B) Outside         Delhi Region,Round 5
Computer Science and Design,EWS,-,B) Outside         Delhi Region,Round 5
Computer Science and         Engineering,EWS,-,B) Outside         Delhi Region,Round 5
Computer Science and Social         Sciences,EWS,-,B) Outside         Delhi Region,Round 5
Electronics and         Communication Engineering,EWS,-,B) Outside         Delhi Region,Round 5
Electronics and VLSI         Engineering,EWS,-,B) Outside         Delhi Region,Round 5
Computer Science and Applied         Mathematics,EWS,-,A) Delhi         Region,Upgradation Round
Computer Science and         Artificial Intelligence,EWS,-,A) Delhi         Region,Upgradation Round
Computer Science and         Biosciences,EWS,-,A) Delhi         Region,Upgradation Round
Computer Science and Design,EWS,-,A) Delhi         Region,Upgradation Round
Computer Science and         Engineering,EWS,-,A) Delhi         Region,Upgradation Round
Computer Science and Social         Sciences,EWS,-,A) Delhi         Region,Upgradation Round
Electronics and         Communication Engineering,EWS,-,A) Delhi         Region,Upgradation Round
Electronics and VLSI         Engineering,EWS,-,A) Delhi         Region,Upgradation Round
Computer Science and Applied         Mathematics,EWS,-,B) Outside         Delhi Region,Upgradation Round
Computer Science and         Artificial Intelligence,EWS,-,B) Outside         Delhi Region,Upgradation Round
Computer Science and         Biosciences,EWS,-,B) Outside         Delhi Region,Upgradation Round
Computer Science and Design,EWS,-,B) Outside         Delhi Region,Upgradation Round
Computer Science and         Engineering,EWS,-,B) Outside         Delhi Region,Upgradation Round
Computer Science and Social         Sciences,EWS,-,B) Outside         Delhi Region,Upgradation Round
Electronics and         Communication Engineering,EWS,-,B) Outside         Delhi Region,Upgradation Round
Electronics and VLSI         Engineering,EWS,-,B) Outside         Delhi Region,Upgradation Round
Computer Science and Applied         Mathematics,EWS,-,A) Delhi         Region,Spot Round
Computer Science and         Artificial Intelligence,EWS,-,A) Delhi         Region,Spot Round
Computer Science and         Biosciences,EWS,-,A) Delhi         Region,Spot Round
Computer Science and Design,EWS,-,A) Delhi         Region,Spot Round
Computer Science and         Engineering,EWS,-,A) Delhi         Region,Spot Round
Computer Science and Social         Sciences,EWS,-,A) Delhi         Region,Spot Round
Electronics and         Communication Engineering,EWS,-,A) Delhi         Region,Spot Round
Electronics and VLSI         Engineering,EWS,-,A) Delhi         Region,Spot Round
Computer Science and Applied         Mathematics,EWS,-,B) Outside         Delhi Region,Spot Round
Computer Science and         Artificial Intelligence,EWS,-,B) Outside         Delhi Region,Spot Round
Computer Science and         Biosciences,EWS,-,B) Outside         Delhi Region,Spot Round
Computer Science and Design,EWS,-,B) Outside         Delhi Region,Spot Round
Computer Science and         Engineering,EWS,-,B) Outside         Delhi Region,Spot Round
Computer Science and Social         Sciences,EWS,-,B) Outside         Delhi Region,Spot Round
Electronics and         Communication Engineering,EWS,-,B) Outside         Delhi Region,Spot Round
Electronics and VLSI         Engineering,EWS,-,B) Outside         Delhi Region,Spot Round
Computer Science and Applied         Mathematics,EWS Defence,-,A) Delhi         Region,Round 1
Computer Science and         Artificial Intelligence,EWS Defence,-,A) Delhi         Region,Round 1
Computer Science and         Biosciences,EWS Defence,-,A) Delhi         Region,Round 1
Computer Science and Design,EWS Defence,-,A) Delhi         Region,Round 1
Computer Science and         Engineering,EWS Defence,5276 (44866         (Priority VI)),A) Delhi         Region,Round 1
Computer Science and Social         Sciences,EWS Defence,-,A) Delhi         Region,Round 1
Electronics and         Communication Engineering,EWS Defence,9087 (78647         (Priority VI)),A) Delhi         Region,Round 1
Electronics and VLSI         Engineering,EWS Defence,-,A) Delhi         Region,Round 1
Computer Science and Applied         Mathematics,EWS Defence,-,B) Outside         Delhi Region,Round 1
Computer Science and         Artificial Intelligence,EWS Defence,-,B) Outside         Delhi Region,Round 1
Computer Science and         Biosciences,EWS Defence,-,B) Outside         Delhi Region,Round 1
Computer Science and Design,EWS Defence,-,B) Outside         Delhi Region,Round 1
Computer Science and         Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 1
Computer Science and Social         Sciences,EWS Defence,-,B) Outside         Delhi Region,Round 1
Electronics and         Communication Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 1
Electronics and VLSI         Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 1
Computer Science and Applied         Mathematics,EWS Defence,-,A) Delhi         Region,Round 2
Computer Science and         Artificial Intelligence,EWS Defence,-,A) Delhi         Region,Round 2
Computer Science and         Biosciences,EWS Defence,-,A) Delhi         Region,Round 2
Computer Science and Design,EWS Defence,-,A) Delhi         Region,Round 2
Computer Science and         Engineering,EWS Defence,5276 (44866         (Priority VI)),A) Delhi         Region,Round 2
Computer Science and Social         Sciences,EWS Defence,-,A) Delhi         Region,Round 2
Electronics and         Communication Engineering,EWS Defence,9087 (78647         (Priority VI)),A) Delhi         Region,Round 2
Electronics and VLSI         Engineering,EWS Defence,-,A) Delhi         Region,Round 2
Computer Science and Applied         Mathematics,EWS Defence,-,B) Outside         Delhi Region,Round 2
Computer Science and         Artificial Intelligence,EWS Defence,-,B) Outside         Delhi Region,Round 2
Computer Science and         Biosciences,EWS Defence,-,B) Outside         Delhi Region,Round 2
Computer Science and Design,EWS Defence,-,B) Outside         Delhi Region,Round 2
Computer Science and         Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 2
Computer Science and Social         Sciences,EWS Defence,-,B) Outside         Delhi Region,Round 2
Electronics and         Communication Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 2
Electronics and VLSI         Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 2
Computer Science and Applied         Mathematics,EWS Defence,-,A) Delhi         Region,Round 3
Computer Science and         Artificial Intelligence,EWS Defence,-,A) Delhi         Region,Round 3
Computer Science and         Biosciences,EWS Defence,-,A) Delhi         Region,Round 3
Computer Science and Design,EWS Defence,-,A) Delhi         Region,Round 3
Computer Science and         Engineering,EWS Defence,5276 (44866         (Priority VI)),A) Delhi         Region,Round 3
Computer Science and Social         Sciences,EWS Defence,-,A) Delhi         Region,Round 3
Electronics and         Communication Engineering,EWS Defence,9087 (78647         (Priority VI)),A) Delhi         Region,Round 3
Electronics and VLSI         Engineering,EWS Defence,-,A) Delhi         Region,Round 3
Computer Science and Applied         Mathematics,EWS Defence,-,B) Outside         Delhi Region,Round 3
Computer Science and         Artificial Intelligence,EWS Defence,-,B) Outside         Delhi Region,Round 3
Computer Science and         Biosciences,EWS Defence,-,B) Outside         Delhi Region,Round 3
Computer Science and Design,EWS Defence,-,B) Outside         Delhi Region,Round 3
Computer Science and         Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 3
Computer Science and Social         Sciences,EWS Defence,-,B) Outside         Delhi Region,Round 3
Electronics and         Communication Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 3
Electronics and VLSI         Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 3
Computer Science and Applied         Mathematics,EWS Defence,- (),A) Delhi         Region,Round 4
Computer Science and         Artificial Intelligence,EWS Defence,- (),A) Delhi         Region,Round 4
Computer Science and         Biosciences,EWS Defence,- (),A) Delhi         Region,Round 4
Computer Science and Design,EWS Defence,- (),A) Delhi         Region,Round 4
Computer Science and         Engineering,EWS Defence,5276 (44866         (Priority VI)),A) Delhi         Region,Round 4
Computer Science and Social         Sciences,EWS Defence,- (),A) Delhi         Region,Round 4
Electronics and         Communication Engineering,EWS Defence,9087         (78647),A) Delhi         Region,Round 4
Electronics and VLSI         Engineering,EWS Defence,- (),A) Delhi         Region,Round 4
Computer Science and Applied         Mathematics,EWS Defence,-,B) Outside         Delhi Region,Round 4
Computer Science and         Artificial Intelligence,EWS Defence,-,B) Outside         Delhi Region,Round 4
Computer Science and         Biosciences,EWS Defence,-,B) Outside         Delhi Region,Round 4
Computer Science and Design,EWS Defence,-,B) Outside         Delhi Region,Round 4
Computer Science and         Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 4
Computer Science and Social         Sciences,EWS Defence,-,B) Outside         Delhi Region,Round 4
Electronics and         Communication Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 4
Electronics and VLSI         Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 4
Computer Science and Applied         Mathematics,EWS Defence,( ),A) Delhi         Region,Round 5
Computer Science and         Artificial Intelligence,EWS Defence,( ),A) Delhi         Region,Round 5
Computer Science and         Biosciences,EWS Defence,( ),A) Delhi         Region,Round 5
Computer Science and Design,EWS Defence,( ),A) Delhi         Region,Round 5
Computer Science and         Engineering,EWS Defence,5276 (44866         (Priority VI)),A) Delhi         Region,Round 5
Computer Science and Social         Sciences,EWS Defence,( ),A) Delhi         Region,Round 5
Electronics and         Communication Engineering,EWS Defence,9087 (78647         (Priority VI)),A) Delhi         Region,Round 5
Electronics and VLSI         Engineering,EWS Defence,( ),A) Delhi         Region,Round 5
Computer Science and Applied         Mathematics,EWS Defence,-,B) Outside         Delhi Region,Round 5
Computer Science and         Artificial Intelligence,EWS Defence,-,B) Outside         Delhi Region,Round 5
Computer Science and         Biosciences,EWS Defence,-,B) Outside         Delhi Region,Round 5
Computer Science and Design,EWS Defence,-,B) Outside         Delhi Region,Round 5
Computer Science and         Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 5
Computer Science and Social         Sciences,EWS Defence,-,B) Outside         Delhi Region,Round 5
Electronics and         Communication Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 5
Electronics and VLSI         Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 5
Computer Science and Applied         Mathematics,EWS Defence,-,A) Delhi         Region,Upgradation Round
Computer Science and         Artificial Intelligence,EWS Defence,-,A) Delhi         Region,Upgradation Round
Computer Science and         Biosciences,EWS Defence,-,A) Delhi         Region,Upgradation Round
Computer Science and Design,EWS Defence,-,A) Delhi         Region,Upgradation Round
Computer Science and         Engineering,EWS Defence,-,A) Delhi         Region,Upgradation Round
Computer Science and Social         Sciences,EWS Defence,-,A) Delhi         Region,Upgradation Round
Electronics and         Communication Engineering,EWS Defence,-,A) Delhi         Region,Upgradation Round
Electronics and VLSI         Engineering,EWS Defence,-,A) Delhi         Region,Upgradation Round
Computer Science and Applied         Mathematics,EWS Defence,-,B) Outside         Delhi Region,Upgradation Round
Computer Science and         Artificial Intelligence,EWS Defence,-,B) Outside         Delhi Region,Upgradation Round
Computer Science and         Biosciences,EWS Defence,-,B) Outside         Delhi Region,Upgradation Round
Computer Science and Design,EWS Defence,-,B) Outside         Delhi Region,Upgradation Round
Computer Science and         Engineering,EWS Defence,-,B) Outside         Delhi Region,Upgradation Round
Computer Science and Social         Sciences,EWS Defence,-,B) Outside         Delhi Region,Upgradation Round
Electronics and         Communication Engineering,EWS Defence,-,B) Outside         Delhi Region,Upgradation Round
Electronics and VLSI         Engineering,EWS Defence,-,B) Outside         Delhi Region,Upgradation Round
Computer Science and Applied         Mathematics,EWS Defence,-,A) Delhi         Region,Spot Round
Computer Science and         Artificial Intelligence,EWS Defence,-,A) Delhi         Region,Spot Round
Computer Science and         Biosciences,EWS Defence,-,A) Delhi         Region,Spot Round
Computer Science and Design,EWS Defence,-,A) Delhi         Region,Spot Round
Computer Science and         Engineering,EWS Defence,-,A) Delhi         Region,Spot Round
Computer Science and Social         Sciences,EWS Defence,-,A) Delhi         Region,Spot Round
Electronics and         Communication Engineering,EWS Defence,-,A) Delhi         Region,Spot Round
Electronics and VLSI         Engineering,EWS Defence,-,A) Delhi         Region,Spot Round
Computer Science and Applied         Mathematics,EWS Defence,-,B) Outside         Delhi Region,Spot Round
Computer Science and         Artificial Intelligence,EWS Defence,-,B) Outside         Delhi Region,Spot Round
Computer Science and         Biosciences,EWS Defence,-,B) Outside         Delhi Region,Spot Round
Computer Science and Design,EWS Defence,-,B) Outside         Delhi Region,Spot Round
Computer Science and         Engineering,EWS Defence,-,B) Outside         Delhi Region,Spot Round
Computer Science and Social         Sciences,EWS Defence,-,B) Outside         Delhi Region,Spot Round
Electronics and         Communication Engineering,EWS Defence,-,B) Outside         Delhi Region,Spot Round
Electronics and VLSI         Engineering,EWS Defence,-,B) Outside         Delhi Region,Spot Round
Computer Science and Applied         Mathematics,EWS Defence,-,A) Delhi         Region,Round 1
Computer Science and         Artificial Intelligence,EWS Defence,-,A) Delhi         Region,Round 1
Computer Science and         Biosciences,EWS Defence,-,A) Delhi         Region,Round 1
Computer Science and Design,EWS Defence,-,A) Delhi         Region,Round 1
Computer Science and         Engineering,EWS Defence,-,A) Delhi         Region,Round 1
Computer Science and Social         Sciences,EWS Defence,-,A) Delhi         Region,Round 1
Electronics and         Communication Engineering,EWS Defence,-,A) Delhi         Region,Round 1
Electronics and VLSI         Engineering,EWS Defence,-,A) Delhi         Region,Round 1
Computer Science and Applied         Mathematics,EWS Defence,-,B) Outside         Delhi Region,Round 1
Computer Science and         Artificial Intelligence,EWS Defence,-,B) Outside         Delhi Region,Round 1
Computer Science and         Biosciences,EWS Defence,-,B) Outside         Delhi Region,Round 1
Computer Science and Design,EWS Defence,-,B) Outside         Delhi Region,Round 1
Computer Science and         Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 1
Computer Science and Social         Sciences,EWS Defence,-,B) Outside         Delhi Region,Round 1
Electronics and         Communication Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 1
Electronics and VLSI         Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 1
Computer Science and Applied         Mathematics,EWS Defence,-,A) Delhi         Region,Round 2
Computer Science and         Artificial Intelligence,EWS Defence,-,A) Delhi         Region,Round 2
Computer Science and         Biosciences,EWS Defence,-,A) Delhi         Region,Round 2
Computer Science and Design,EWS Defence,-,A) Delhi         Region,Round 2
Computer Science and         Engineering,EWS Defence,-,A) Delhi         Region,Round 2
Computer Science and Social         Sciences,EWS Defence,-,A) Delhi         Region,Round 2
Electronics and         Communication Engineering,EWS Defence,-,A) Delhi         Region,Round 2
Electronics and VLSI         Engineering,EWS Defence,-,A) Delhi         Region,Round 2
Computer Science and Applied         Mathematics,EWS Defence,-,B) Outside         Delhi Region,Round 2
Computer Science and         Artificial Intelligence,EWS Defence,-,B) Outside         Delhi Region,Round 2
Computer Science and         Biosciences,EWS Defence,-,B) Outside         Delhi Region,Round 2
Computer Science and Design,EWS Defence,-,B) Outside         Delhi Region,Round 2
Computer Science and         Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 2
Computer Science and Social         Sciences,EWS Defence,-,B) Outside         Delhi Region,Round 2
Electronics and         Communication Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 2
Electronics and VLSI         Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 2
Computer Science and Applied         Mathematics,EWS Defence,-,A) Delhi         Region,Round 3
Computer Science and         Artificial Intelligence,EWS Defence,-,A) Delhi         Region,Round 3
Computer Science and         Biosciences,EWS Defence,-,A) Delhi         Region,Round 3
Computer Science and Design,EWS Defence,-,A) Delhi         Region,Round 3
Computer Science and         Engineering,EWS Defence,-,A) Delhi         Region,Round 3
Computer Science and Social         Sciences,EWS Defence,-,A) Delhi         Region,Round 3
Electronics and         Communication Engineering,EWS Defence,-,A) Delhi         Region,Round 3
Electronics and VLSI         Engineering,EWS Defence,-,A) Delhi         Region,Round 3
Computer Science and Applied         Mathematics,EWS Defence,-,B) Outside         Delhi Region,Round 3
Computer Science and         Artificial Intelligence,EWS Defence,-,B) Outside         Delhi Region,Round 3
Computer Science and         Biosciences,EWS Defence,-,B) Outside         Delhi Region,Round 3
Computer Science and Design,EWS Defence,-,B) Outside         Delhi Region,Round 3
Computer Science and         Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 3
Computer Science and Social         Sciences,EWS Defence,-,B) Outside         Delhi Region,Round 3
Electronics and         Communication Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 3
Electronics and VLSI         Engineering,EWS Defence,-,B) Outside         Delhi Region,Round 3
Computer Science and Applied         Mathematics,EWS PWD,-,A) Delhi         Region,Round 1
Computer Science and         Artificial Intelligence,EWS PWD,-,A) Delhi         Region,Round 1
Computer Science and         Biosciences,EWS PWD,-,A) Delhi         Region,Round 1
Computer Science and Design,EWS PWD,-,A) Delhi         Region,Round 1
