Branch,Category,Jee_Rank,Region,Round
B.Tech Mechanical and Automation Engineering + MBA,OBC,60736,OD,4
Artificial Intelligence and Machine Learning,OBC,244940,D,5
Computer Science and Engineering,OBC,211764,D,5
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,210049,D,5
Electronics and Communication Engineering,OBC,283539,D,5
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC,302639,D,5
Information Technology,OBC,235292,D,5
Mechanical and Automation Engineering,OBC,382096,D,5
Architecture,OBC,35117,D,5
B.Tech Mechanical and Automation Engineering + MBA,OBC,443875,D,5
Artificial Intelligence and Machine Learning,OBC,48026,OD,5
Computer Science and Engineering,OBC,39894,OD,5
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,44599,OD,5
Electronics and Communication Engineering,OBC,50944,OD,5
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC,56421,OD,5
Information Technology,OBC,49070,OD,5
Mechanical and Automation Engineering,OBC,61469,OD,5
Architecture,OBC,5941,OD,5
B.Tech Mechanical and Automation Engineering + MBA,OBC,62133,OD,5
Computer Science and Engineering,OBC,211764,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,210049,D,U1
Electronics and Communication Engineering,OBC,302165,D,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC,302639,D,U1
Information Technology,OBC,235292,D,U1
Mechanical and Automation Engineering,OBC,426081,D,U1
Architecture,OBC,35117,D,U1
Artificial Intelligence and Machine Learning,OBC,54816,OD,U1
Computer Science and Engineering,OBC,42401,OD,U1
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,45547,OD,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC,61469,OD,U1
Information Technology,OBC,49484,OD,U1
Artificial Intelligence and Machine Learning,OBC,244940,D,S
Computer Science and Engineering,OBC,211764,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,210049,D,S
Electronics and Communication Engineering,OBC,302165,D,S
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC,302639,D,S
Information Technology,OBC,235292,D,S
Mechanical and Automation Engineering,OBC,426081,D,S
Architecture,OBC,35117,D,S
B.Tech Mechanical and Automation Engineering + MBA,OBC,486192,D,S
Artificial Intelligence and Machine Learning,OBC,54816,OD,S
Computer Science and Engineering,OBC,42401,OD,S
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,45547,OD,S
Electronics and Communication Engineering,OBC,71548,OD,S
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC,66913,OD,S
Information Technology,OBC,49484,OD,S
Mechanical and Automation Engineering,OBC,81941,OD,S
B.Tech Mechanical and Automation Engineering + MBA,OBC,98553,OD,S
Artificial Intelligence and Machine Learning,OBC,244940,D,s2
Computer Science and Engineering,OBC,211764,D,s2
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,210049,D,s2
Electronics and Communication Engineering,OBC,309326,D,s2
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC,302639,D,s2
Information Technology,OBC,235292,D,s2
Mechanical and Automation Engineering,OBC,431402,D,s2
B.Tech Mechanical and Automation Engineering + MBA,OBC,591902,D,s2
Artificial Intelligence and Machine Learning,OBC,54816,OD,s2
Computer Science and Engineering,OBC,46573,OD,s2
Computer Science and Engineering with specialization in Artificial Intelligence,OBC,45547,OD,s2
Electronics and Communication Engineering,OBC,71548,OD,s2
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC,66913,OD,s2
Information Technology,OBC,49484,OD,s2
Mechanical and Automation Engineering,OBC,81941,OD,s2
B.Tech Mechanical and Automation Engineering + MBA,OBC,98553,OD,s2
Artificial Intelligence and Machine Learning,OBC-DEF,472199,D,1
Computer Science and Engineering,OBC-DEF,365900,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,335652,D,1
Electronics and Communication Engineering,OBC-DEF,561288,D,1
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC-DEF,362205,D,1
Information Technology,OBC-DEF,408949,D,1
Architecture,OBC-DEF,34482,D,1
B.Tech Mechanical and Automation Engineering + MBA,OBC-DEF,617661,D,1
Computer Science and Engineering,OBC-DEF,41509,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,44717,OD,1
Mechanical and Automation Engineering,OBC-DEF,49113,OD,1
Artificial Intelligence and Machine Learning,OBC-DEF,561288,D,2
Computer Science and Engineering,OBC-DEF,375184,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,335652,D,2
Electronics and Communication Engineering,OBC-DEF,617661,D,2
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC-DEF,592334,D,2
Information Technology,OBC-DEF,472199,D,2
Architecture,OBC-DEF,34482,D,2
Computer Science and Engineering,OBC-DEF,43260,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,44717,OD,2
Mechanical and Automation Engineering,OBC-DEF,94574,OD,2
Artificial Intelligence and Machine Learning,OBC-DEF,561288,D,3
Computer Science and Engineering,OBC-DEF,408949,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,335652,D,3
Electronics and Communication Engineering,OBC-DEF,617661,D,3
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC-DEF,592334,D,3
Information Technology,OBC-DEF,472199,D,3
Computer Science and Engineering,OBC-DEF,90279,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,44717,OD,3
Mechanical and Automation Engineering,OBC-DEF,94574,OD,3
Artificial Intelligence and Machine Learning,OBC-DEF,561288,D,4
Computer Science and Engineering,OBC-DEF,408949,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,335652,D,4
Electronics and Communication Engineering,OBC-DEF,617661,D,4
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC-DEF,529334,D,4
Information Technology,OBC-DEF,472199,D,4
Architecture,OBC-DEF,34482,D,4
Computer Science and Engineering,OBC-DEF,90279,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,44717,OD,4
Mechanical and Automation Engineering,OBC-DEF,94574,OD,4
Artificial Intelligence and Machine Learning,OBC-DEF,561288,D,5
Computer Science and Engineering,OBC-DEF,408949,D,5
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,335652,D,5
Electronics and Communication Engineering,OBC-DEF,617661,D,5
Electronics and Communication Engineering with specialization in Artificial Intelligence,OBC-DEF,529334,D,5
Information Technology,OBC-DEF,472199,D,5
Computer Science and Engineering,OBC-DEF,90279,OD,5
Computer Science and Engineering with specialization in Artificial Intelligence,OBC-DEF,44717,OD,5
Mechanical and Automation Engineering,OBC-DEF,94574,OD,5
Computer Science and Engineering,OBC-PWD,475749,OD,1
Computer Science and Engineering,OBC-PWD,475749,OD,2
Computer Science and Engineering,OBC-PWD,475749,OD,3
Artificial Intelligence and Machine Learning,SC,316014,D,1
Computer Science and Engineering,SC,261724,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,SC,263470,D,1
Electronics and Communication Engineering,SC,351730,D,1
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,378782,D,1
Information Technology,SC,282860,D,1
Mechanical and Automation Engineering,SC,432748,D,1
Architecture,SC,12460,D,1
B.Tech Mechanical and Automation Engineering + MBA,SC,436033,D,1
Artificial Intelligence and Machine Learning,SC,89904,OD,1
Computer Science and Engineering,SC,76557,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,SC,81638,OD,1
Electronics and Communication Engineering,SC,101198,OD,1
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,111507,OD,1
Information Technology,SC,83107,OD,1
Mechanical and Automation Engineering,SC,118126,OD,1
Architecture,SC,1839,OD,1
B.Tech Mechanical and Automation Engineering + MBA,SC,132275,OD,1
Artificial Intelligence and Machine Learning,SC,352680,D,2
Computer Science and Engineering,SC,282860,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,SC,289945,D,2
Electronics and Communication Engineering,SC,393374,D,2
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,449520,D,2
Information Technology,SC,316014,D,2
Mechanical and Automation Engineering,SC,513253,D,2
Architecture,SC,19530,D,2
B.Tech Mechanical and Automation Engineering + MBA,SC,540151,D,2
Artificial Intelligence and Machine Learning,SC,121840,OD,2
Computer Science and Engineering,SC,101198,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,SC,114020,OD,2
Electronics and Communication Engineering,SC,124335,OD,2
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,130997,OD,2
Information Technology,SC,118126,OD,2
Mechanical and Automation Engineering,SC,137257,OD,2
Architecture,SC,2340,OD,2
B.Tech Mechanical and Automation Engineering + MBA,SC,137429,OD,2
Artificial Intelligence and Machine Learning,SC,352680,D,3
Computer Science and Engineering,SC,282860,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,SC,289945,D,3
Electronics and Communication Engineering,SC,400007,D,3
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,454865,D,3
Information Technology,SC,316014,D,3
Mechanical and Automation Engineering,SC,552667,D,3
Architecture,SC,22123,D,3
B.Tech Mechanical and Automation Engineering + MBA,SC,529936,D,3
Artificial Intelligence and Machine Learning,SC,139515,OD,3
Computer Science and Engineering,SC,116913,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,SC,132336,OD,3
Electronics and Communication Engineering,SC,138161,OD,3
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,151289,OD,3
Information Technology,SC,133990,OD,3
Mechanical and Automation Engineering,SC,170356,OD,3
Architecture,SC,3203,OD,3
B.Tech Mechanical and Automation Engineering + MBA,SC,170585,OD,3
Artificial Intelligence and Machine Learning,SC,352869,D,4
Computer Science and Engineering,SC,282860,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,SC,289945,D,4
Electronics and Communication Engineering,SC,400007,D,4
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,461992,D,4
Information Technology,SC,316014,D,4
Mechanical and Automation Engineering,SC,612901,D,4
Architecture,SC,39972,D,4
B.Tech Mechanical and Automation Engineering + MBA,SC,529936,D,4
Artificial Intelligence and Machine Learning,SC,152171,OD,4
Computer Science and Engineering,SC,118335,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,SC,135784,OD,4
Electronics and Communication Engineering,SC,157417,OD,4
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,163252,OD,4
Information Technology,SC,133990,OD,4
Mechanical and Automation Engineering,SC,170642,OD,4
Architecture,SC,5067,OD,4
B.Tech Mechanical and Automation Engineering + MBA,SC,171326,OD,4
Artificial Intelligence and Machine Learning,SC,507092,D,5
Computer Science and Engineering,SC,340347,D,5
Computer Science and Engineering with specialization in Artificial Intelligence,SC,352680,D,5
Electronics and Communication Engineering,SC,561820,D,5
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,613210,D,5
Information Technology,SC,401107,D,5
Mechanical and Automation Engineering,SC,776862,D,5
Architecture,SC,49870,D,5
B.Tech Mechanical and Automation Engineering + MBA,SC,776192,D,5
Artificial Intelligence and Machine Learning,SC,164656,OD,5
Computer Science and Engineering,SC,134356,OD,5
Computer Science and Engineering with specialization in Artificial Intelligence,SC,148161,OD,5
Electronics and Communication Engineering,SC,163252,OD,5
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,171375,OD,5
Information Technology,SC,133990,OD,5
Mechanical and Automation Engineering,SC,182852,OD,5
Architecture,SC,6224,OD,5
B.Tech Mechanical and Automation Engineering + MBA,SC,186896,OD,5
Artificial Intelligence and Machine Learning,SC,508718,D,U1
Computer Science and Engineering,SC,352869,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,SC,358210,D,U1
Electronics and Communication Engineering,SC,713141,D,U1
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,776862,D,U1
Information Technology,SC,454865,D,U1
Computer Science and Engineering,SC,134356,OD,U1
Computer Science and Engineering with specialization in Artificial Intelligence,SC,161503,OD,U1
Electronics and Communication Engineering,SC,186896,OD,U1
Information Technology,SC,133990,OD,U1
Artificial Intelligence and Machine Learning,SC,508718,D,S
Computer Science and Engineering,SC,352869,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,SC,358210,D,S
Electronics and Communication Engineering,SC,713141,D,S
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,776862,D,S
Information Technology,SC,454865,D,S
Mechanical and Automation Engineering,SC,1060615,D,S
Architecture,SC,42602,D,S
B.Tech Mechanical and Automation Engineering + MBA,SC,529936,D,S
Artificial Intelligence and Machine Learning,SC,291741,OD,S
Computer Science and Engineering,SC,134356,OD,S
Computer Science and Engineering with specialization in Artificial Intelligence,SC,161503,OD,S
Electronics and Communication Engineering,SC,244918,OD,S
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,247275,OD,S
Information Technology,SC,133990,OD,S
Mechanical and Automation Engineering,SC,500327,OD,S
B.Tech Mechanical and Automation Engineering + MBA,SC,489125,OD,S
Artificial Intelligence and Machine Learning,SC,508718,D,s2
Computer Science and Engineering,SC,352869,D,s2
Computer Science and Engineering with specialization in Artificial Intelligence,SC,358210,D,s2
Electronics and Communication Engineering,SC,713141,D,s2
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,776862,D,s2
Information Technology,SC,454865,D,s2
Mechanical and Automation Engineering,SC,1060615,D,s2
B.Tech Mechanical and Automation Engineering + MBA,SC,529936,D,s2
Artificial Intelligence and Machine Learning,SC,291741,OD,s2
Computer Science and Engineering,SC,134356,OD,s2
Computer Science and Engineering with specialization in Artificial Intelligence,SC,186896,OD,s2
Electronics and Communication Engineering,SC,244918,OD,s2
Electronics and Communication Engineering with specialization in Artificial Intelligence,SC,224243,OD,s2
Information Technology,SC,161503,OD,s2
Mechanical and Automation Engineering,SC,500327,OD,s2
B.Tech Mechanical and Automation Engineering + MBA,SC,489125,OD,s2
Computer Science and Engineering,ST,983754,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,ST,553764,D,1
Architecture,ST,32816,D,1
Artificial Intelligence and Machine Learning,ST,206256,OD,1
Computer Science and Engineering,ST,161199,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,ST,183720,OD,1
Electronics and Communication Engineering,ST,212464,OD,1
Electronics and Communication Engineering with specialization in Artificial Intelligence,ST,200571,OD,1
Information Technology,ST,186211,OD,1
Mechanical and Automation Engineering,ST,198824,OD,1
Architecture,ST,997,OD,1
Computer Science and Engineering,ST,983754,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,ST,553764,D,2
Architecture,ST,32816,D,2
Artificial Intelligence and Machine Learning,ST,206256,OD,2
Computer Science and Engineering,ST,212464,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,ST,258342,OD,2
Electronics and Communication Engineering,ST,228509,OD,2
Electronics and Communication Engineering with specialization in Artificial Intelligence,ST,200571,OD,2
Information Technology,ST,214628,OD,2
Mechanical and Automation Engineering,ST,241248,OD,2
Architecture,ST,997,OD,2
Computer Science and Engineering,ST,1028524,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,ST,770091,D,3
Architecture,ST,32816,D,3
Artificial Intelligence and Machine Learning,ST,206256,OD,3
Computer Science and Engineering,ST,212464,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,ST,257477,OD,3
Electronics and Communication Engineering,ST,255586,OD,3
Electronics and Communication Engineering with specialization in Artificial Intelligence,ST,249868,OD,3
Information Technology,ST,201331,OD,3
Mechanical and Automation Engineering,ST,267467,OD,3
Architecture,ST,997,OD,3
Computer Science and Engineering,ST,1028524,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,ST,770091,D,4
Architecture,ST,32816,D,4
Artificial Intelligence and Machine Learning,ST,206256,OD,4
Computer Science and Engineering,ST,212464,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,ST,257477,OD,4
Electronics and Communication Engineering,ST,273029,OD,4
Electronics and Communication Engineering with specialization in Artificial Intelligence,ST,271289,OD,4
Information Technology,ST,201331,OD,4
Mechanical and Automation Engineering,ST,289839,OD,4
Architecture,ST,4489,OD,4
Computer Science and Engineering,ST,1028524,D,5
Computer Science and Engineering with specialization in Artificial Intelligence,ST,770091,D,5
Architecture,ST,32816,D,5
Artificial Intelligence and Machine Learning,ST,206256,OD,5
Computer Science and Engineering,ST,257477,OD,5
Computer Science and Engineering with specialization in Artificial Intelligence,ST,280461,OD,5
Electronics and Communication Engineering,ST,294260,OD,5
Electronics and Communication Engineering with specialization in Artificial Intelligence,ST,300025,OD,5
Information Technology,ST,201331,OD,5
Mechanical and Automation Engineering,ST,291861,OD,5
Architecture,ST,5296,OD,5
Computer Science and Engineering,ST,1028524,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,ST,770091,D,U1
Architecture,ST,32816,D,U1
Artificial Intelligence and Machine Learning,ST,206256,OD,U1
Computer Science and Engineering,ST,257477,OD,U1
Computer Science and Engineering with specialization in Artificial Intelligence,ST,280461,OD,U1
Mechanical and Automation Engineering,ST,291861,OD,U1
Computer Science and Engineering,ST,1028524,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,ST,770091,D,S
Architecture,ST,32816,D,S
Artificial Intelligence and Machine Learning,ST,206256,OD,S
Computer Science and Engineering,ST,257477,OD,S
Computer Science and Engineering with specialization in Artificial Intelligence,ST,280461,OD,S
Electronics and Communication Engineering with specialization in Artificial Intelligence,ST,200571,OD,S
Information Technology,ST,201331,OD,S
Mechanical and Automation Engineering,ST,291861,OD,S
Computer Science and Engineering,ST,1028524,D,s2
Computer Science and Engineering with specialization in Artificial Intelligence,ST,569437,D,s2
Artificial Intelligence and Machine Learning,ST,206256,OD,s2
Computer Science and Engineering,ST,212464,OD,s2
Computer Science and Engineering with specialization in Artificial Intelligence,ST,280461,OD,s2
Electronics and Communication Engineering with specialization in Artificial Intelligence,ST,200571,OD,s2
Information Technology,ST,201331,OD,s2
Mechanical and Automation Engineering,ST,291861,OD,s2
