Branch,Category,Jee_Rank,Region,Round
Electronics and Communication Engineering,OBC-DEF,21621 (318650 (Priority VI)),D,4
Electronics and VLSI Engineering,OBC-DEF,22366 (371282 (Priority VI)),D,4
Computer Science and Applied Mathematics,OBC-DEF,12807 (99948 (Priority VI)),D,5
Computer Science and Artificial Intelligence,OBC-DEF,13797 (112500 (Priority VI)),D,5
Computer Science and Biosciences,OBC-DEF,18562 (202063 (Priority VI)),D,5
Computer Science and Design,OBC-DEF,15750 (141340 (Priority VI)),D,5
Computer Science and Engineering,OBC-DEF,15133 (131431 (Priority VI)),D,5
Computer Science and Social Sciences,OBC-DEF,18496 (200299 (Priority VI)),D,5
Electronics and Communication Engineering,OBC-DEF,21622 (318650 (Priority VI)),D,5
Electronics and VLSI Engineering,OBC-DEF,22367 (371282 (Priority VI)),D,5
Computer Science and Applied Mathematics,OBC-DEF,99948 (Priority VI),D,U1
Computer Science and Artificial Intelligence,OBC-DEF,112500 (Priority VI),D,U1
Computer Science and Biosciences,OBC-DEF,202063 (Priority VI),D,U1
Computer Science and Design,OBC-DEF,141340 (Priority VI),D,U1
Computer Science and Engineering,OBC-DEF,131431 (Priority VI),D,U1
Computer Science and Social Sciences,OBC-DEF,200299 (Priority VI),D,U1
Electronics and Communication Engineering,OBC-DEF,318650 (Priority VI),D,U1
Electronics and VLSI Engineering,OBC-DEF,371282 (Priority VI),D,U1
Computer Science and Applied Mathematics,SC,15207 (141512),D,1
Computer Science and Artificial Intelligence,SC,13472 (114756),D,1
Computer Science and Biosciences,SC,16513 (168326),D,1
Computer Science and Design,SC,15181 (140967),D,1
Computer Science and Engineering,SC,14192 (124853),D,1
Computer Science and Social Sciences,SC,16325 (164009),D,1
Electronics and Communication Engineering,SC,16928 (177796),D,1
Electronics and VLSI Engineering,SC,17661 (195532),D,1
Computer Science and Applied Mathematics,SC,5688 (39261),OD,1
Computer Science and Artificial Intelligence,SC,3703 (25550),OD,1
Computer Science and Biosciences,SC,7789 (55351),OD,1
Computer Science and Design,SC,6557 (45724),OD,1
Computer Science and Engineering,SC,5396 (37183),OD,1
Computer Science and Social Sciences,SC,6952 (48598),OD,1
Electronics and Communication Engineering,SC,6628 (46289),OD,1
Electronics and VLSI Engineering,SC,8210 (58764),OD,1
Computer Science and Applied Mathematics,SC,15425 (145600),D,2
Computer Science and Artificial Intelligence,SC,14192 (124853),D,2
Computer Science and Biosciences,SC,17064 (180955),D,2
Computer Science and Design,SC,15771 (151727),D,2
Computer Science and Engineering,SC,14570 (131089),D,2
Computer Science and Social Sciences,SC,17262 (185765),D,2
Electronics and Communication Engineering,SC,17362 (188194),D,2
Electronics and VLSI Engineering,SC,18455 (218081),D,2
Computer Science and Applied Mathematics,SC,8554 (61691),OD,2
Computer Science and Artificial Intelligence,SC,6557 (45724),OD,2
Computer Science and Biosciences,SC,9749 (72512),OD,2
Computer Science and Design,SC,9142 (66892),OD,2
Computer Science and Engineering,SC,7551 (53496),OD,2
Computer Science and Social Sciences,SC,8591 (61994),OD,2
Electronics and Communication Engineering,SC,9337 (68676),OD,2
Electronics and VLSI Engineering,SC,9641 (71550),OD,2
Computer Science and Applied Mathematics,SC,17040 (166702),D,3
Computer Science and Artificial Intelligence,SC,14928 (128373),D,3
Computer Science and Biosciences,SC,18915 (211599),D,3
Computer Science and Design,SC,16794 (161150),D,3
Computer Science and Engineering,SC,15680 (139781),D,3
Computer Science and Social Sciences,SC,17997 (188194),D,3
Electronics and Communication Engineering,SC,19276 (222151),D,3
Electronics and VLSI Engineering,SC,20016 (248575),D,3
Computer Science and Applied Mathematics,SC,8895 (62163),OD,3
Computer Science and Artificial Intelligence,SC,6766 (45724),OD,3
Computer Science and Biosciences,SC,10242 (73949),OD,3
Computer Science and Design,SC,9949 (71262),OD,3
Computer Science and Engineering,SC,8872 (61994),OD,3
Computer Science and Social Sciences,SC,9556 (67727),OD,3
Electronics and Communication Engineering,SC,10029 (71978),OD,3
Electronics and VLSI Engineering,SC,11473 (85586),OD,3
Computer Science and Applied Mathematics,SC,17188 (169686),D,4
Computer Science and Artificial Intelligence,SC,14983 (129171),D,4
Computer Science and Biosciences,SC,19132 (218081),D,4
Computer Science and Design,SC,17114 (168326),D,4
Computer Science and Engineering,SC,15734 (140967),D,4
Computer Science and Social Sciences,SC,18318 (195912),D,4
Electronics and Communication Engineering,SC,19434 (227450),D,4
Electronics and VLSI Engineering,SC,20202 (255163),D,4
Computer Science and Applied Mathematics,SC,8895 (62163),OD,4
Computer Science and Artificial Intelligence,SC,6766 (45724),OD,4
Computer Science and Biosciences,SC,10241 (73949),OD,4
Computer Science and Design,SC,10028 (71978),OD,4
Computer Science and Engineering,SC,8872 (61994),OD,4
Computer Science and Social Sciences,SC,9555 (67727),OD,4
Electronics and Communication Engineering,SC,10301 (74506),OD,4
Electronics and VLSI Engineering,SC,11716 (88118),OD,4
Computer Science and Applied Mathematics,SC,17866 (185173),D,5
Computer Science and Artificial Intelligence,SC,14982 (129171),D,5
Computer Science and Biosciences,SC,20335 (260834),D,5
Computer Science and Design,SC,19721 (236733),D,5
Computer Science and Engineering,SC,15943 (144752),D,5
Computer Science and Social Sciences,SC,20662 (273414),D,5
Electronics and Communication Engineering,SC,20725 (275807),D,5
Electronics and VLSI Engineering,SC,22240 (362037),D,5
Computer Science and Applied Mathematics,SC,10027 (71978),OD,5
Computer Science and Artificial Intelligence,SC,6766 (45724),OD,5
Computer Science and Biosciences,SC,10710 (78149),OD,5
Computer Science and Design,SC,10240 (73949),OD,5
Computer Science and Engineering,SC,8894 (62163),OD,5
Computer Science and Social Sciences,SC,11591 (86759),OD,5
Electronics and Communication Engineering,SC,11907 (89941),OD,5
Electronics and VLSI Engineering,SC,12287 (94200),OD,5
Computer Science and Applied Mathematics,SC,196839,D,U1
Computer Science and Artificial Intelligence,SC,129171,D,U1
Computer Science and Biosciences,SC,289782,D,U1
Computer Science and Design,SC,240410,D,U1
Computer Science and Engineering,SC,144752,D,U1
Computer Science and Social Sciences,SC,277596,D,U1
Electronics and Communication Engineering,SC,336778,D,U1
Electronics and VLSI Engineering,SC,462437,D,U1
Computer Science and Applied Mathematics,SC,71978,OD,U1
Computer Science and Artificial Intelligence,SC,45724,OD,U1
Computer Science and Biosciences,SC,86759,OD,U1
Computer Science and Design,SC,73949,OD,U1
Computer Science and Engineering,SC,62163,OD,U1
Computer Science and Social Sciences,SC,91022,OD,U1
Electronics and Communication Engineering,SC,99986,OD,U1
Electronics and VLSI Engineering,SC,195423,OD,U1
Computer Science and Applied Mathematics,SC-DEF,21940 (407129 (Priority VIII)),D,1
Computer Science and Artificial Intelligence,SC-DEF,17446 (190467 (Priority VIII)),D,1
Computer Science and Engineering,SC-DEF,14916 (136666 (Priority VI)),D,1
Computer Science and Artificial Intelligence,SC-DEF,17446 (190467 (Priority VIII)),D,2
Computer Science and Engineering,SC-DEF,14916 (136666 (Priority VI)),D,2
Computer Science and Artificial Intelligence,SC-DEF,18089 (190467 (Priority VIII)),D,3
Computer Science and Artificial Intelligence,SC-DEF,18089 (190467 (Priority VIII)),D,4
Computer Science and Artificial Intelligence,SC-DEF,18089 (190467 (Priority VIII)),D,5
Computer Science and Artificial Intelligence,SC-DEF,190467 (Priority VIII),D,U1
Computer Science and Applied Mathematics,ST,23621 (816417),D,1
Computer Science and Artificial Intelligence,ST,21813 (393637),D,1
Computer Science and Design,ST,23390 (682548),D,1
Computer Science and Engineering,ST,22134 (427738),D,1
Computer Science and Social Sciences,ST,23533 (746826),D,1
Electronics and Communication Engineering,ST,23434 (698348),D,1
Computer Science and Applied Mathematics,ST,12151 (97343),OD,1
Computer Science and Artificial Intelligence,ST,6791 (47408),OD,1
Computer Science and Biosciences,ST,12769 (105238),OD,1
Computer Science and Engineering,ST,5127 (35442),OD,1
Electronics and Communication Engineering,ST,12073 (96383),OD,1
Electronics and VLSI Engineering,ST,11194 (86768),OD,1
Computer Science and Applied Mathematics,ST,23621 (816417),D,2
Computer Science and Artificial Intelligence,ST,21813 (393637),D,2
Computer Science and Design,ST,23390 (682548),D,2
Computer Science and Engineering,ST,22437 (465232),D,2
Computer Science and Social Sciences,ST,23533 (746826),D,2
Computer Science and Applied Mathematics,ST,13587 (116361),OD,2
Computer Science and Artificial Intelligence,ST,6791 (47408),OD,2
Computer Science and Biosciences,ST,13527 (115524),OD,2
Computer Science and Engineering,ST,12769 (105238),OD,2
Electronics and Communication Engineering,ST,14560 (130974),OD,2
Electronics and VLSI Engineering,ST,14378 (127816),OD,2
Computer Science and Applied Mathematics,ST,24559 (816417),D,3
Computer Science and Artificial Intelligence,ST,22656 (393637),D,3
Computer Science and Design,ST,24467 (746826),D,3
Computer Science and Engineering,ST,24420 (722349),D,3
Computer Science and Applied Mathematics,ST,14899 (127816),OD,3
Computer Science and Artificial Intelligence,ST,7007 (47408),OD,3
Computer Science and Biosciences,ST,15760 (141488),OD,3
Computer Science and Engineering,ST,13229 (105238),OD,3
Electronics and Communication Engineering,ST,16432 (153685),OD,3
Electronics and VLSI Engineering,ST,16806 (161444),OD,3
Computer Science and Applied Mathematics,ST,24559 (816417),D,4
Computer Science and Artificial Intelligence,ST,22655 (393637),D,4
Computer Science and Engineering,ST,24467 (746826),D,4
Computer Science and Applied Mathematics,ST,14898 (127816),OD,4
Computer Science and Artificial Intelligence,ST,7007 (47408),OD,4
Computer Science and Biosciences,ST,15759 (141488),OD,4
Computer Science and Engineering,ST,13228 (105238),OD,4
Electronics and Communication Engineering,ST,16685 (158809),OD,4
Electronics and VLSI Engineering,ST,17431 (175247),OD,4
Computer Science and Applied Mathematics,ST,24559 (816417),D,5
Computer Science and Artificial Intelligence,ST,22655 (393637),D,5
Computer Science and Engineering,ST,24474 (751423),D,5
Computer Science and Applied Mathematics,ST,14897 (127816),OD,5
Computer Science and Artificial Intelligence,ST,7007 (47408),OD,5
Computer Science and Biosciences,ST,15759 (141488),OD,5
Computer Science and Engineering,ST,13227 (105238),OD,5
Electronics and Communication Engineering,ST,16685 (158809),OD,5
Electronics and VLSI Engineering,ST,17920 (186385),OD,5
Computer Science and Applied Mathematics,ST,816417,D,U1
Computer Science and Artificial Intelligence,ST,393637,D,U1
Computer Science and Engineering,ST,751423,D,U1
Computer Science and Applied Mathematics,ST,127816,OD,U1
Computer Science and Artificial Intelligence,ST,47408,OD,U1
Computer Science and Biosciences,ST,141488,OD,U1
Computer Science and Engineering,ST,105238,OD,U1
Electronics and Communication Engineering,ST,158809,OD,U1
