Branch,Category,Jee_Rank,Region,Round
Computer Science and Engineering with specialization in Data Science,SC,36728,OD,3
Electrical Engineering,SC,66596,OD,3
Electronics and Communication Engineering,SC,56352,OD,3
Electronics and Communication Engineering with specialization in Internet of Things,SC,52329,OD,3
Information Technology,SC,40620,OD,3
Information Technology with specialization in Network and Information Security,SC,43185,OD,3
Instrumentation and Control Engineering,SC,69981,OD,3
Mathematics and Computing,SC,46076,OD,3
Mechanical Engineering,SC,91500,OD,3
Bio-Technology,SC,713185,D,4
Computer Science and Engineering,SC,83392,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,SC,72367,D,4
Computer Science and Engineering with specialization in Data Science,SC,95896,D,4
Electrical Engineering,SC,325706,D,4
Electronics and Communication Engineering,SC,194984,D,4
Electronics and Communication Engineering with specialization in Internet of Things,SC,185447,D,4
Information Technology,SC,109852,D,4
Information Technology with specialization in Network and Information Security,SC,121960,D,4
Instrumentation and Control Engineering,SC,380158,D,4
Mathematics and Computing,SC,147591,D,4
Mechanical Engineering,SC,483202,D,4
Bio-Technology,SC,109061,OD,4
Computer Science and Engineering,SC,35757,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,SC,36728,OD,4
Computer Science and Engineering with specialization in Data Science,SC,38644,OD,4
Electrical Engineering,SC,78853,OD,4
Electronics and Communication Engineering,SC,62874,OD,4
Electronics and Communication Engineering with specialization in Internet of Things,SC,52329,OD,4
Information Technology,SC,40620,OD,4
Information Technology with specialization in Network and Information Security,SC,44797,OD,4
Instrumentation and Control Engineering,SC,87482,OD,4
Mathematics and Computing,SC,46076,OD,4
Mechanical Engineering,SC,96177,OD,4
Bio-Technology,SC,405138,D,U1
Computer Science and Engineering,SC,83527,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,SC,72367,D,U1
Computer Science and Engineering with specialization in Data Science,SC,95896,D,U1
Electrical Engineering,SC,350766,D,U1
Electronics and Communication Engineering,SC,196627,D,U1
Electronics and Communication Engineering with specialization in Internet of Things,SC,185447,D,U1
Information Technology,SC,109852,D,U1
Information Technology with specialization in Network and Information Security,SC,121960,D,U1
Instrumentation and Control Engineering,SC,493010,D,U1
Mathematics and Computing,SC,148749,D,U1
Mechanical Engineering,SC,760436,D,U1
Computer Science and Engineering,SC,36728,OD,U1
Computer Science and Engineering with specialization in Artificial Intelligence,SC,38644,OD,U1
Computer Science and Engineering with specialization in Data Science,SC,40620,OD,U1
Electrical Engineering,SC,101567,OD,U1
Electronics and Communication Engineering,SC,68165,OD,U1
Electronics and Communication Engineering with specialization in Internet of Things,SC,52329,OD,U1
Information Technology,SC,43878,OD,U1
Information Technology with specialization in Network and Information Security,SC,44797,OD,U1
Instrumentation and Control Engineering,SC,102627,OD,U1
Mathematics and Computing,SC,46076,OD,U1
Bio-Technology,SC,405138,D,S
Computer Science and Engineering,SC,83527,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,SC,72367,D,S
Computer Science and Engineering with specialization in Data Science,SC,95896,D,S
Electrical Engineering,SC,350766,D,S
Electronics and Communication Engineering,SC,196627,D,S
Electronics and Communication Engineering with specialization in Internet of Things,SC,185447,D,S
Information Technology,SC,109852,D,S
Information Technology with specialization in Network and Information Security,SC,121960,D,S
Instrumentation and Control Engineering,SC,493010,D,S
Mathematics and Computing,SC,148749,D,S
Mechanical Engineering,SC,760436,D,S
Bio-Technology,SC,269847,OD,S
Computer Science and Engineering,SC,36728,OD,S
Computer Science and Engineering with specialization in Artificial Intelligence,SC,38644,OD,S
Computer Science and Engineering with specialization in Data Science,SC,40620,OD,S
Electrical Engineering,SC,101567,OD,S
Electronics and Communication Engineering,SC,69981,OD,S
Electronics and Communication Engineering with specialization in Internet of Things,SC,52329,OD,S
Information Technology,SC,43878,OD,S
Information Technology with specialization in Network and Information Security,SC,44797,OD,S
Instrumentation and Control Engineering,SC,122760,OD,S
Mathematics and Computing,SC,46076,OD,S
Mechanical Engineering,SC,202011,OD,S
Computer Science and Engineering,SC-DEF,309051,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,SC-DEF,414603,D,1
Electronics and Communication Engineering,SC-DEF,430683,D,1
Information Technology with specialization in Network and Information Security,SC-DEF,419857,D,1
Mathematics and Computing,SC-DEF,185838,D,1
Mechanical Engineering,SC-DEF,665513,D,1
Bio-Technology,SC-DEF,126641,OD,1
Mechanical Engineering,SC-DEF,107196,OD,1
Computer Science and Engineering,SC-DEF,309051,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,SC-DEF,414603,D,2
Electronics and Communication Engineering,SC-DEF,430683,D,2
Information Technology with specialization in Network and Information Security,SC-DEF,419857,D,2
Mathematics and Computing,SC-DEF,185838,D,2
Mechanical Engineering,SC-DEF,665513,D,2
Bio-Technology,SC-DEF,187235,OD,2
Mechanical Engineering,SC-DEF,107196,OD,2
Computer Science and Engineering,SC-DEF,309051,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,SC-DEF,414603,D,3
Electronics and Communication Engineering,SC-DEF,430683,D,3
Information Technology with specialization in Network and Information Security,SC-DEF,419857,D,3
Mathematics and Computing,SC-DEF,185838,D,3
Bio-Technology,SC-DEF,412370,OD,3
Mechanical Engineering,SC-DEF,107196,OD,3
Computer Science and Engineering,SC-DEF,309051,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,SC-DEF,414603,D,4
Information Technology with specialization in Network and Information Security,SC-DEF,419857,D,4
Mathematics and Computing,SC-DEF,185838,D,4
Bio-Technology,SC-DEF,412370,OD,4
Mechanical Engineering,SC-DEF,240757,OD,4
Computer Science and Engineering,SC-DEF,309051,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,SC-DEF,414603,D,U1
Information Technology with specialization in Network and Information Security,SC-DEF,419857,D,U1
Mathematics and Computing,SC-DEF,185838,D,U1
Bio-Technology,SC-DEF,412370,OD,U1
Computer Science and Engineering,SC-DEF,309051,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,SC-DEF,414603,D,S
Information Technology with specialization in Network and Information Security,SC-DEF,419857,D,S
Mathematics and Computing,SC-DEF,185838,D,S
Bio-Technology,SC-DEF,412370,OD,S
Bio-Technology,SC-SGC,332925,D,1
Computer Science and Engineering,SC-SGC,105434,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,SC-SGC,96624,D,1
Computer Science and Engineering with specialization in Data Science,SC-SGC,130988,D,1
Electrical Engineering,SC-SGC,241385,D,1
Electronics and Communication Engineering,SC-SGC,212860,D,1
Electronics and Communication Engineering with specialization in Internet of Things,SC-SGC,163819,D,1
Information Technology,SC-SGC,122785,D,1
Information Technology with specialization in Network and Information Security,SC-SGC,131457,D,1
Instrumentation and Control Engineering,SC-SGC,346573,D,1
Mathematics and Computing,SC-SGC,162922,D,1
Mechanical Engineering,SC-SGC,351933,D,1
Computer Science and Engineering,SC-SGC,25552,OD,1
Computer Science and Engineering with specialization in Data Science,SC-SGC,47834,OD,1
Electronics and Communication Engineering,SC-SGC,73451,OD,1
Information Technology,SC-SGC,48610,OD,1
Instrumentation and Control Engineering,SC-SGC,103690,OD,1
Mechanical Engineering,SC-SGC,105409,OD,1
Bio-Technology,SC-SGC,405138,D,2
Computer Science and Engineering,SC-SGC,122785,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,SC-SGC,97884,D,2
Computer Science and Engineering with specialization in Data Science,SC-SGC,131457,D,2
Electrical Engineering,SC-SGC,363290,D,2
Electronics and Communication Engineering,SC-SGC,254042,D,2
Electronics and Communication Engineering with specialization in Internet of Things,SC-SGC,212860,D,2
Information Technology,SC-SGC,142949,D,2
Information Technology with specialization in Network and Information Security,SC-SGC,144491,D,2
Instrumentation and Control Engineering,SC-SGC,410047,D,2
Mathematics and Computing,SC-SGC,172531,D,2
Mechanical Engineering,SC-SGC,388922,D,2
Computer Science and Engineering,SC-SGC,43398,OD,2
Computer Science and Engineering with specialization in Data Science,SC-SGC,47834,OD,2
Electronics and Communication Engineering,SC-SGC,73451,OD,2
Information Technology,SC-SGC,61511,OD,2
Instrumentation and Control Engineering,SC-SGC,120219,OD,2
Mechanical Engineering,SC-SGC,132447,OD,2
Bio-Technology,SC-SGC,528270,D,3
Computer Science and Engineering,SC-SGC,122785,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,SC-SGC,97884,D,3
Computer Science and Engineering with specialization in Data Science,SC-SGC,133202,D,3
Electrical Engineering,SC-SGC,382325,D,3
Electronics and Communication Engineering,SC-SGC,254042,D,3
Electronics and Communication Engineering with specialization in Internet of Things,SC-SGC,212860,D,3
Information Technology,SC-SGC,144491,D,3
Information Technology with specialization in Network and Information Security,SC-SGC,162922,D,3
Instrumentation and Control Engineering,SC-SGC,462005,D,3
Mathematics and Computing,SC-SGC,172531,D,3
Mechanical Engineering,SC-SGC,428915,D,3
Computer Science and Engineering,SC-SGC,47834,OD,3
Computer Science and Engineering with specialization in Data Science,SC-SGC,61511,OD,3
Electronics and Communication Engineering,SC-SGC,73451,OD,3
Information Technology,SC-SGC,63949,OD,3
Instrumentation and Control Engineering,SC-SGC,120219,OD,3
Mechanical Engineering,SC-SGC,138976,OD,3
Bio-Technology,SC-SGC,818871,D,4
Computer Science and Engineering,SC-SGC,122785,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,SC-SGC,97884,D,4
Computer Science and Engineering with specialization in Data Science,SC-SGC,133202,D,4
Electrical Engineering,SC-SGC,495610,D,4
Electronics and Communication Engineering,SC-SGC,254042,D,4
Electronics and Communication Engineering with specialization in Internet of Things,SC-SGC,212860,D,4
Information Technology,SC-SGC,144491,D,4
Information Technology with specialization in Network and Information Security,SC-SGC,162922,D,4
Instrumentation and Control Engineering,SC-SGC,671561,D,4
Mathematics and Computing,SC-SGC,172531,D,4
Mechanical Engineering,SC-SGC,819117,D,4
Computer Science and Engineering,SC-SGC,61511,OD,4
Computer Science and Engineering with specialization in Data Science,SC-SGC,63949,OD,4
Electronics and Communication Engineering,SC-SGC,86738,OD,4
Information Technology,SC-SGC,73451,OD,4
Instrumentation and Control Engineering,SC-SGC,159494,OD,4
Mechanical Engineering,SC-SGC,166432,OD,4
Computer Science and Engineering,SC-PWD,233530,OD,1
Computer Science and Engineering,SC-PWD,233530,OD,2
Computer Science and Engineering,SC-PWD,233530,OD,3
Computer Science and Engineering,SC-PWD,518827,OD,4
Computer Science and Engineering,ST,220541,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,ST,160852,D,1
Computer Science and Engineering with specialization in Data Science,ST,237159,D,1
Electrical Engineering,ST,410476,D,1
Electronics and Communication Engineering,ST,725144,D,1
Information Technology,ST,327180,D,1
Information Technology with specialization in Network and Information Security,ST,390892,D,1
Mathematics and Computing,ST,726878,D,1
Mechanical Engineering,ST,805016,D,1
Bio-Technology,ST,142096,OD,1
Computer Science and Engineering,ST,54125,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,ST,51625,OD,1
Computer Science and Engineering with specialization in Data Science,ST,63915,OD,1
Electrical Engineering,ST,97909,OD,1
Electronics and Communication Engineering,ST,81932,OD,1
Electronics and Communication Engineering with specialization in Internet of Things,ST,90614,OD,1
Information Technology,ST,70341,OD,1
Information Technology with specialization in Network and Information Security,ST,76254,OD,1
Instrumentation and Control Engineering,ST,96707,OD,1
Mathematics and Computing,ST,81369,OD,1
Mechanical Engineering,ST,112338,OD,1
Computer Science and Engineering,ST,275888,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,ST,194108,D,2
Computer Science and Engineering with specialization in Data Science,ST,387876,D,2
Electronics and Communication Engineering,ST,725144,D,2
Information Technology,ST,423332,D,2
Information Technology with specialization in Network and Information Security,ST,531435,D,2
Mathematics and Computing,ST,726878,D,2
Mechanical Engineering,ST,805016,D,2
Bio-Technology,ST,170948,OD,2
Computer Science and Engineering,ST,54125,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,ST,76254,OD,2
Computer Science and Engineering with specialization in Data Science,ST,76731,OD,2
Electrical Engineering,ST,127600,OD,2
Electronics and Communication Engineering,ST,97204,OD,2
Electronics and Communication Engineering with specialization in Internet of Things,ST,90614,OD,2
Information Technology,ST,73262,OD,2
Information Technology with specialization in Network and Information Security,ST,81103,OD,2
Instrumentation and Control Engineering,ST,132807,OD,2
Mathematics and Computing,ST,83839,OD,2
Mechanical Engineering,ST,140641,OD,2
Computer Science and Engineering,ST,275888,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,ST,194108,D,3
Computer Science and Engineering with specialization in Data Science,ST,387876,D,3
Electronics and Communication Engineering,ST,726878,D,3
Information Technology,ST,423332,D,3
Information Technology with specialization in Network and Information Security,ST,599705,D,3
Mechanical Engineering,ST,805016,D,3
Bio-Technology,ST,190915,OD,3
Computer Science and Engineering,ST,54125,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,ST,76254,OD,3
Computer Science and Engineering with specialization in Data Science,ST,37184,OD,3
Electrical Engineering,ST,127600,OD,3
Electronics and Communication Engineering,ST,84094,OD,3
Electronics and Communication Engineering with specialization in Internet of Things,ST,90614,OD,3
Information Technology,ST,73262,OD,3
Information Technology with specialization in Network and Information Security,ST,81103,OD,3
Instrumentation and Control Engineering,ST,132807,OD,3
Mathematics and Computing,ST,85530,OD,3
Mechanical Engineering,ST,142096,OD,3
Computer Science and Engineering,ST,275888,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,ST,194108,D,4
Computer Science and Engineering with specialization in Data Science,ST,387876,D,4
Electronics and Communication Engineering,ST,726878,D,4
Information Technology,ST,423332,D,4
Information Technology with specialization in Network and Information Security,ST,599705,D,4
Mechanical Engineering,ST,805016,D,4
Bio-Technology,ST,205294,OD,4
Computer Science and Engineering,ST,68541,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,ST,76254,OD,4
Computer Science and Engineering with specialization in Data Science,ST,78653,OD,4
Electrical Engineering,ST,137117,OD,4
Electronics and Communication Engineering,ST,100209,OD,4
Electronics and Communication Engineering with specialization in Internet of Things,ST,115539,OD,4
Information Technology,ST,73262,OD,4
Information Technology with specialization in Network and Information Security,ST,81103,OD,4
Instrumentation and Control Engineering,ST,132807,OD,4
Mathematics and Computing,ST,93081,OD,4
Mechanical Engineering,ST,151170,OD,4
Computer Science and Engineering,ST,275888,D,U1
Computer Science and Engineering with specialization in Artificial Intelligence,ST,194108,D,U1
Computer Science and Engineering with specialization in Data Science,ST,387876,D,U1
Electronics and Communication Engineering,ST,726878,D,U1
Information Technology,ST,423332,D,U1
Information Technology with specialization in Network and Information Security,ST,599705,D,U1
Mechanical Engineering,ST,805016,D,U1
Computer Science and Engineering,ST,73262,OD,U1
Computer Science and Engineering with specialization in Artificial Intelligence,ST,76254,OD,U1
Computer Science and Engineering with specialization in Data Science,ST,84094,OD,U1
Electrical Engineering,ST,190915,OD,U1
Electronics and Communication Engineering,ST,142096,OD,U1
Electronics and Communication Engineering with specialization in Internet of Things,ST,115539,OD,U1
Information Technology,ST,85530,OD,U1
Information Technology with specialization in Network and Information Security,ST,81103,OD,U1
Mathematics and Computing,ST,96707,OD,U1
Computer Science and Engineering,ST,275888,D,S
Computer Science and Engineering with specialization in Artificial Intelligence,ST,194108,D,S
Computer Science and Engineering with specialization in Data Science,ST,387876,D,S
Electronics and Communication Engineering,ST,726878,D,S
Information Technology,ST,423332,D,S
Information Technology with specialization in Network and Information Security,ST,599705,D,S
Mechanical Engineering,ST,805016,D,S
Computer Science and Engineering,ST,73262,OD,S
Computer Science and Engineering with specialization in Artificial Intelligence,ST,76254,OD,S
Computer Science and Engineering with specialization in Data Science,ST,84094,OD,S
Electrical Engineering,ST,190915,OD,S
Electronics and Communication Engineering,ST,142096,OD,S
Electronics and Communication Engineering with specialization in Internet of Things,ST,115539,OD,S
Information Technology,ST,85530,OD,S
Information Technology with specialization in Network and Information Security,ST,81103,OD,S
Mathematics and Computing,ST,96707,OD,S
Computer Science and Engineering with specialization in Artificial Intelligence,ST-DEF,391364,D,1
Instrumentation and Control Engineering,ST-DEF,426653,OD,1
Computer Science and Engineering with specialization in Artificial Intelligence,ST-DEF,391364,D,2
Instrumentation and Control Engineering,ST-DEF,426653,OD,2
Computer Science and Engineering with specialization in Artificial Intelligence,ST-DEF,391364,D,3
Instrumentation and Control Engineering,ST-DEF,426653,OD,3
Computer Science and Engineering with specialization in Artificial Intelligence,ST-DEF,391364,D,4
Instrumentation and Control Engineering,ST-DEF,426653,OD,4
Computer Science and Engineering with specialization in Artificial Intelligence,ST-DEF,391364,D,U1
Instrumentation and Control Engineering,ST-DEF,426653,OD,U1
Computer Science and Engineering with specialization in Artificial Intelligence,ST-DEF,391364,D,S
Instrumentation and Control Engineering,ST-DEF,426653,OD,S
Computer Science and Engineering,ST-SGC,275888,D,1
Computer Science and Engineering with specialization in Artificial Intelligence,ST-SGC,264969,D,1
Information Technology,ST-SGC,330160,D,1
Information Technology with specialization in Network and Information Security,ST-SGC,587316,D,1
Electrical Engineering,ST-SGC,108878,OD,1
Electronics and Communication Engineering,ST-SGC,115539,OD,1
Information Technology with specialization in Network and Information Security,ST-SGC,112216,OD,1
Computer Science and Engineering,ST-SGC,337097,D,2
Computer Science and Engineering with specialization in Artificial Intelligence,ST-SGC,272574,D,2
Information Technology,ST-SGC,587316,D,2
Electrical Engineering,ST-SGC,176240,OD,2
Electronics and Communication Engineering,ST-SGC,115539,OD,2
Information Technology with specialization in Network and Information Security,ST-SGC,112216,OD,2
Computer Science and Engineering,ST-SGC,337097,D,3
Computer Science and Engineering with specialization in Artificial Intelligence,ST-SGC,272574,D,3
Information Technology,ST-SGC,587316,D,3
Electrical Engineering,ST-SGC,176240,OD,3
Electronics and Communication Engineering,ST-SGC,115539,OD,3
Information Technology with specialization in Network and Information Security,ST-SGC,112216,OD,3
Computer Science and Engineering,ST-SGC,337097,D,4
Computer Science and Engineering with specialization in Artificial Intelligence,ST-SGC,272574,D,4
Information Technology,ST-SGC,587316,D,4
Electrical Engineering,ST-SGC,176240,OD,4
Electronics and Communication Engineering,ST-SGC,130124,OD,4
Information Technology with specialization in Network and Information Security,ST-SGC,112216,OD,4
Computer Science and Engineering,ST-PWD,576762,D,1
Mechanical Engineering,ST-PWD,585143,OD,1
Computer Science and Engineering,ST-PWD,576762,D,2
Mechanical Engineering,ST-PWD,685491,OD,2
Computer Science and Engineering,ST-PWD,576762,D,3
Computer Science and Engineering,ST-PWD,576762,D,4
Computer Science and Engineering,ST-PWD,576762,D,U1
Computer Science and Engineering,ST-PWD,576762,D,S
